N,P,K,temperature,humidity,ph,rainfall,label
73,63,105,29.479436402077035,47.95709780796688,8.33261945086526,182.04523031596466,dattes
85,58,111,33.62675162945726,46.64980481159048,8.468690440422337,197.12939989670227,dattes
80,57,109,29.09225480191796,51.22350574740264,8.09076975336526,109.70774097701415,dattes
81,68,114,25.474156361400848,52.01757254942987,8.483504575266247,103.8251430641842,dattes
73,56,115,32.70411787068644,47.494276179981426,8.244171624103087,196.84910984461922,dattes
86,68,111,28.31016259494895,51.104545898486265,8.250208581937454,179.21685353372393,dattes
85,72,112,31.28905144923615,41.769080123113504,8.523952883653857,113.99558335972426,dattes
82,58,108,30.201829357323938,48.5069306129856,8.448920917337565,137.0356488587907,dattes
89,59,116,28.96247346816406,54.457264917822705,8.431184699560097,114.54554040018135,dattes
79,64,118,31.448560434297267,45.60908070405662,8.760753081492668,82.66433755854204,dattes
84,73,107,33.23801749920538,41.547201413175415,8.75441656771659,175.40874574173966,dattes
89,57,99,33.69929562396994,41.89292636539355,8.542315934796871,148.64655670176577,dattes
88,56,114,29.206302368788194,47.214124121264554,8.301049453563998,123.582694845947,dattes
88,57,118,26.947938026439267,52.240502534531025,8.642048598521303,138.36699537066727,dattes
75,55,97,26.980309466310935,42.01179434064685,8.045121086208633,184.19564217935934,dattes
80,73,118,34.95802367779919,44.332149549311346,8.119414410135398,108.91955095951016,dattes
79,60,106,31.951964597032113,41.80376479856102,8.184587421284895,122.08847580851705,dattes
77,67,118,31.889999849885683,48.50518488130258,8.546873940177496,80.34105843967669,dattes
70,72,94,28.772519857156954,49.96111181799751,8.204069777937118,95.2440291167878,dattes
71,61,99,33.10828113362271,54.71479454198025,8.741238224600782,187.77486016554545,dattes
81,71,105,30.06549999908547,48.44245355821904,8.250694155565823,115.41306322211423,dattes
79,56,96,27.49203770591287,45.12798402643526,8.134608355470403,149.7981599207608,dattes
84,60,109,27.029935591911972,46.77803566978417,8.637558003212517,150.85113237294695,dattes
74,58,111,26.526581645407838,50.65259899885241,8.541873476865213,82.93122595287599,dattes
82,69,94,28.599140362153634,50.01709329979926,8.0324767882419,126.89035814804049,dattes
87,74,93,29.128393977589063,52.897817355026824,8.201451761607306,197.72353869380913,dattes
77,66,105,25.347399474447815,44.79819365001645,8.477326313597672,152.57621142127567,dattes
74,70,98,31.960314069891137,45.13712828779456,8.08636995848867,88.35750412979188,dattes
79,63,93,32.42201009121133,47.646032650059055,8.337956632024703,127.77046138834771,dattes
70,56,102,27.25763074875028,40.37709588634471,8.578344537790883,177.24372797113244,dattes
88,65,118,29.41274336750069,40.26936795625227,8.059608369454912,141.2471265618448,dattes
79,74,107,32.84536518684895,41.39946783215115,8.416699229307909,180.36610827574708,dattes
72,62,111,25.283374503833848,52.42795389372263,8.630620166536664,111.08421729240166,dattes
84,59,101,30.86208166190509,51.46383511036212,8.79452328287213,170.99631406526223,dattes
88,57,112,29.76753875508328,44.06011908947934,8.02333653485926,152.61219466845807,dattes
72,66,116,26.0539693482914,42.76976868840546,8.272875453269922,145.2247575890091,dattes
74,73,110,26.259406410475005,53.54646260573965,8.691384481809246,135.7499317327095,dattes
75,59,103,26.26712735234239,48.49444215586131,8.31872037328754,114.1514953443102,dattes
80,71,107,31.07959350832342,48.63677816334118,8.130899200168187,94.990377288876,dattes
85,55,105,33.11162603879132,40.492382482288605,8.374287570107327,157.59453603890665,dattes
83,70,100,33.341386605235854,47.34556047786783,8.610056890233242,180.00531493179966,dattes
88,65,98,30.308590342884756,40.77528519866698,8.12682892679994,177.5231652050939,dattes
85,74,105,29.533706056041574,47.75681332169996,8.610888383691327,133.67989119994252,dattes
86,68,96,26.130997394238225,42.34497157589258,8.349626980359817,127.62672717068475,dattes
84,72,92,29.68818958015241,44.406428095410796,8.221877409379704,140.02777747109621,dattes
76,62,108,30.14927508860672,42.5601615295335,8.530325001875653,182.30464890271605,dattes
81,67,114,29.703715673848663,54.34368933804501,8.613364190397453,196.34682502678226,dattes
88,58,108,32.88159788135707,50.56156541157455,8.471783228861174,133.98953373026063,dattes
85,59,110,28.17000969734304,52.749813897535155,8.67702986918917,122.76399653060679,dattes
89,60,96,29.23930535029666,40.99709695313757,8.001267715573071,142.7950955466794,dattes
73,73,101,28.502723706693274,46.78274409040162,8.106812441082255,85.75492789243852,dattes
77,65,105,32.45892265065482,45.674108405243096,8.378538121304766,155.64772775297922,dattes
84,60,116,32.83316890219361,44.025096869119864,8.558377432738892,80.18953052934943,dattes
85,55,102,26.990823128279576,48.815548425122145,8.051234819091832,183.49209561693883,dattes
83,67,92,28.338149117092374,50.9155955509145,8.53540567406372,88.61775005166989,dattes
82,63,117,29.162170310323145,42.69488933544868,8.55128726518946,147.80867396440323,dattes
77,70,103,27.41960635674496,44.17697936373019,8.717178285807437,156.34625944032138,dattes
88,67,98,34.11872484845007,51.084187698680914,8.158259543073058,181.20479848100064,dattes
85,62,118,34.621859094918,53.52228776651124,8.216306588248525,176.42501321917132,dattes
76,69,105,34.6405413013149,41.43361671493902,8.018039377224069,86.68995181643936,dattes
89,67,97,32.21257907933825,50.15659549294418,8.418058256209449,173.8343140366582,dattes
76,69,118,25.030208713561613,43.71898674708711,8.742233183500254,191.85606984779395,dattes
82,66,94,25.91482957929647,47.70813752167351,8.185266393031199,101.74616523363407,dattes
89,62,106,29.686516369963854,54.0786735937905,8.148665644452274,197.35921084858813,dattes
73,55,96,25.22272455067224,53.03682421421552,8.443302972968365,153.04675306138597,dattes
85,64,111,26.533648274157457,50.99991863075293,8.00032823155134,151.54192032828522,dattes
86,73,107,29.520885103389723,52.857894303802084,8.038716705556613,97.82209091085409,dattes
87,57,109,28.564766708477876,42.44164151538053,8.391307225372726,175.26119514414336,dattes
74,60,96,30.37416938599807,40.3375649114303,8.355290404140325,173.76274620742404,dattes
77,61,104,25.1803200982523,48.35571379288351,8.629879078727766,144.96024592415208,dattes
84,68,93,34.5587004326852,51.01162871846354,8.529354641353203,178.03492248731146,dattes
75,65,97,28.980548406789378,47.70450075892977,8.642436419740704,124.8380355647581,dattes
81,66,105,34.14584435221748,41.365544724181625,8.518567341958844,129.58333745633573,dattes
83,64,101,30.630129431716632,45.34932698239078,8.230562155080031,110.8390082373137,dattes
78,74,98,31.561460918474424,53.22782201231024,8.38822457368816,145.04400141166423,dattes
79,58,94,28.145815465462274,43.03124747511885,8.76211370464069,133.27858572104364,dattes
73,56,103,33.61062936479719,41.04792881026992,8.542088945679676,100.73840617477427,dattes
74,63,109,27.158042510596935,42.37955779974398,8.250146132022234,92.70988275545282,dattes
86,71,112,33.73575305759734,51.44198579313708,8.41046177469444,160.4896640566128,dattes
88,57,95,29.028900310500486,53.60864750915618,8.59225042467516,145.14096492008895,dattes
74,55,98,28.668058851400055,46.0406747447755,8.001084419598358,139.65071712209564,dattes
79,62,101,29.877188683153694,49.459542857944754,8.063615770637199,138.56458691381,dattes
79,74,98,29.181315997936228,53.6652354996883,8.794530991146784,92.73104599375425,dattes
83,62,95,34.58327686481387,41.465609130801376,8.01199880030171,99.33200279077067,dattes
70,65,117,30.025476067220232,52.72626589645766,8.016321288550564,152.53867787101512,dattes
76,62,108,29.67241344408837,43.60127052904966,8.715678298680778,145.10574347607752,dattes
82,68,92,33.08977749613709,52.00546282683018,8.3656191617541,152.78146703878627,dattes
84,67,94,30.46625645943246,48.30235405298236,8.397119137341667,116.7201168299801,dattes
85,61,90,32.18603740690196,43.20605031972866,8.157562904166976,129.5309984332872,dattes
81,66,103,26.12098510350759,46.61148702154812,8.383176449162777,187.63928938228088,dattes
85,64,102,29.851319077143348,54.60670751468393,8.00655865690477,187.8578449767616,dattes
88,62,103,30.588408709546666,50.60546753984326,8.141985467992809,110.26677610767426,dattes
83,73,117,27.21078873693442,47.686596531158266,8.436722047413447,84.11133473522052,dattes
85,64,108,32.09933073434246,48.00588120507167,8.11506757679225,81.10899060866173,dattes
82,65,100,33.81674510286872,45.919901319249185,8.549259433659827,129.99106733410383,dattes
74,61,91,30.237584965528498,40.367203987197996,8.632562322996892,81.42773986941867,dattes
79,71,115,34.628704940018096,48.8420620463987,8.376938047502513,148.80819510772446,dattes
63,49,80,24.372543636571372,48.9395041854911,8.252210519857606,211.60741768428667,olive
69,50,82,28.377028510419287,52.59124643610767,8.35860961550521,224.93974725893725,olive
57,49,93,30.452255581607396,52.881479974644634,8.345752772906797,232.5024551533156,olive
58,56,76,24.200662547846918,50.82796722009063,8.432863618553396,208.66335104039726,olive
71,59,85,23.76089287943854,56.14999370348485,8.126034943425086,168.12512052516456,olive
62,48,81,26.806701123050768,51.719931820033025,8.060389761216289,163.91729182461694,olive
69,42,88,26.318436923120295,45.80898874261307,8.25827325519463,175.71092130705276,olive
74,43,77,26.807234564689733,58.97347470011878,8.353940347618268,212.1885476967126,olive
71,53,84,24.133630680329713,50.77576018805425,8.369803984500068,162.6458508803054,olive
61,54,94,23.64392684328414,57.06163869091698,8.395980507233357,119.07717838253303,olive
68,48,91,31.076163862252272,57.6965276446096,8.245223229960487,105.55779905402392,olive
60,55,79,24.30638640214264,56.5931090457278,8.169484963086411,121.46220931259708,olive
74,59,87,26.358483595136082,51.78411768433708,8.008054109274669,117.55676090594892,olive
57,44,90,22.577881970198643,47.109800088505004,8.358315968351016,165.59224723669263,olive
70,41,94,27.06770040717788,46.898179667945655,8.238310228155271,214.5422948442485,olive
62,45,86,23.469089090229268,53.282412404565186,8.376408513044405,142.29990290274574,olive
68,44,83,22.40509172941322,46.843667738133675,8.101535296460032,160.29278869228293,olive
68,53,86,28.54621193515463,55.63971442205225,8.29309117704417,153.58629522552042,olive
70,42,81,22.83873738552012,59.89205967279022,8.063591226816255,110.8522575754086,olive
60,49,90,28.502969740735075,49.93508594493349,8.195727135397236,139.31694580251948,olive
73,51,80,27.115361942347917,59.15347825735466,8.020940196919387,175.46024839480424,olive
62,56,83,27.73499584935216,57.80444892791935,8.120963864059618,231.4438522785906,olive
58,57,79,31.33113221168653,54.857964924600935,8.219514621990225,106.7321524709077,olive
59,56,87,22.28996744335948,55.34731606993143,8.24091862678813,118.6517976163616,olive
59,58,88,28.220294792520093,52.58613447533167,8.408551066501307,229.15132319620204,olive
68,50,88,30.326832236200513,48.01243125262381,8.226021888289901,203.77703199189523,olive
72,42,87,24.242583831512317,46.476520635674845,8.458403289037388,184.02578433510376,olive
65,54,84,31.149299366292826,47.54345277856664,8.408706227634555,239.98375919786923,olive
55,40,89,30.104329135731703,55.34552302292803,8.36243542678994,204.71753861252853,olive
69,43,78,25.95480028031657,47.61975098183052,8.42439562638792,144.72923168133983,olive
74,48,83,22.518820775939922,59.133505792367494,8.263612989125242,148.7586465087723,olive
56,52,78,29.55437272515581,54.100793696733476,8.313391908525922,195.70048528243723,olive
62,51,83,23.47746324437961,51.42185051727562,8.097853875819395,104.17746663741336,olive
60,49,82,30.30689605198014,47.16155944549449,8.487339205403558,190.58108677392852,olive
67,58,86,27.270709385134584,45.573041756360865,8.307607448298457,224.20649286613784,olive
60,50,91,22.05928215336878,53.88661133097689,8.423703067464618,153.53498307621322,olive
65,51,87,24.27421728723529,47.569868166815624,8.333800856791617,191.41679459909182,olive
74,47,82,30.935345834984368,50.838995952135726,8.156684703215179,169.35421708716086,olive
57,53,82,24.661583860511765,48.226808955690615,8.412688988934486,248.06235460089553,olive
74,40,90,25.98565961600054,47.551954910754134,8.380943639445377,216.0211026734152,olive
58,41,84,27.619813416263792,48.21383151514777,8.170441507746178,217.74334229297614,olive
69,48,85,22.11644899503096,53.3521821471111,8.330762162073087,188.78716066286052,olive
70,45,85,27.494895735118206,55.176288775705686,8.303854555915963,159.09667433758653,olive
74,40,83,28.938453862722664,54.68098011468727,8.343686232878904,155.87911792041922,olive
67,50,83,28.486950425330356,54.56168068076853,8.276713850393534,101.70845021328292,olive
68,58,86,28.882332773356495,52.68873940270705,8.229328979746185,196.34794764636166,olive
58,55,86,31.517655161423267,56.86159595598051,8.186963934853392,184.4218916430445,olive
59,57,89,24.507983351119627,55.345524635469346,8.426073873900005,183.87788199697724,olive
70,56,94,23.61597955958021,46.775311519898814,8.380339880610483,239.12553269448634,olive
71,58,75,31.14457650880941,46.35170449401217,8.385240726559514,192.52253265633627,olive
68,42,84,24.725577488154006,58.0731852106219,8.24249614228875,145.83646889917387,olive
64,41,78,30.079656892607574,50.521284564993216,8.062539113408162,106.22489565785672,olive
74,58,83,22.217388380637075,52.8085581644876,8.195885871006002,186.56834048716632,olive
67,51,84,31.84644369373366,47.07398015815306,8.214868504464889,163.72461049649667,olive
70,51,83,22.300202257173364,50.958412943493485,8.285660007716551,242.96869187619475,olive
56,47,84,25.07724189364371,46.67390887150001,8.419882362019301,249.57553771385867,olive
69,56,92,31.41633181485203,55.66694277004635,8.147819165889818,187.15697369258726,olive
69,55,90,23.780203242922703,57.37021858841905,8.13805931622173,239.55499868522944,olive
63,41,91,29.516797670314233,51.343026135886305,8.25857518114194,155.4998328939966,olive
61,41,90,27.23258512938657,45.67673817902189,8.46672050358543,205.8234322867952,olive
60,52,92,29.47743425927611,51.616742461475006,8.366810914643974,193.75401817154935,olive
59,58,92,23.02074924766098,54.02116083005417,8.436910910581126,117.97371380639008,olive
74,43,76,27.764055514536334,56.880046891952944,8.162156831937791,207.42468072664167,olive
60,55,76,31.305292676740187,56.99517620480402,8.216400780613158,173.96150646813612,olive
72,51,81,24.389046956675767,45.62732435679698,8.311944471581485,184.3768178702975,olive
66,58,82,27.506132979851436,48.75872364891289,8.198864487811361,164.21703546208624,olive
61,52,75,30.93001362396497,55.78767036077969,8.292496366802911,203.38924531989323,olive
74,56,91,27.351205076734047,55.34412028500612,8.339623500662137,137.84184393652546,olive
55,50,92,29.93298076698735,50.398238966318324,8.46938006358188,180.08926607486515,olive
64,44,84,27.114675400426172,56.00880555431551,8.20552359677803,153.26976460385745,olive
63,44,76,27.441801159419537,53.15204804972045,8.248576907941436,120.2178677376157,olive
55,43,87,25.103980952958448,54.8416672571725,8.105230873841606,147.73824959191313,olive
59,41,83,23.082266467655487,58.99965570522508,8.166756176831434,132.8455190658702,olive
57,49,91,27.349040863826442,50.227637246731284,8.06603340538452,139.8842863040893,olive
68,44,85,28.218245645904158,54.020394109175314,8.273024965941383,188.54697584876027,olive
70,47,87,22.057706612929678,51.43984148556293,8.203942463425179,117.09179041668153,olive
71,41,83,29.208932190520976,55.92706418337888,8.000026413466149,243.08812057700834,olive
69,43,78,27.545968855459897,57.647668809792606,8.240490123023164,130.90355853731265,olive
66,59,90,28.785473414181606,53.558421069369096,8.472814838874498,166.4405682601654,olive
68,55,88,31.32846221360299,46.141270901482606,8.250559850412674,203.04286620781573,olive
73,42,86,24.415850006708332,53.323003754987354,8.398092974216935,100.56515418257996,olive
73,50,90,25.1815218580416,51.77134505407456,8.12348161208091,218.48286069277643,olive
66,49,77,25.92526198417827,49.37076579031098,8.411368243021716,167.71115056503535,olive
65,51,85,30.903025571135203,50.75923341394459,8.36840841591485,171.39133263215862,olive
57,59,90,22.556728149539754,56.962761100438286,8.077030826430324,193.7719137600031,olive
66,55,92,28.954884591776505,55.47953384147934,8.351967953663916,173.87827810307624,olive
72,53,79,23.99380819010627,49.614826310345045,8.021167246259152,195.03029404242554,olive
69,54,93,29.574021983310274,50.35405946922202,8.494759979750434,139.38585571539355,olive
74,54,77,25.30794994781043,47.67994208008655,8.382666215467273,217.94827092041157,olive
70,44,79,23.46016905592108,49.33767380784665,8.154882657071452,178.28266928912174,olive
70,53,79,30.10516486586372,59.647529604690185,8.322336143036143,141.68003502158413,olive
58,45,90,26.17969543586527,59.143690670876346,8.360755889921712,113.21898542508366,olive
64,48,78,28.436792359571644,54.13955578434761,8.233678644165806,193.9728459956136,olive
72,52,87,27.48841755593474,53.07489558014868,8.282536895740053,242.30573773587713,olive
59,45,80,27.411615591006584,46.32730343548521,8.01319180900277,218.67957431270474,olive
62,44,76,29.317760950376723,47.47101013331586,8.175677967327463,139.7299386720357,olive
60,50,75,25.67847181142801,53.328949839119105,8.049965938527205,220.75265398519417,olive
71,47,87,29.253896016618327,48.14491383167551,8.442337492476675,192.43363774104296,olive
72,42,91,31.77369060777636,57.653804183903105,8.089125071978982,235.6907879669304,olive
69,54,89,29.657842927157244,51.61801653319399,8.358238131321084,157.97405842958705,olive
49,47,65,23.106009713953295,51.914543883188095,8.271800959748898,220.3958166759234,amandier
53,42,62,20.58297203862357,59.97631850885661,8.326681717603627,262.3074311182347,amandier
60,37,75,25.60812341777517,48.42613442351158,8.375547808715393,188.42829607554876,amandier
53,46,71,21.79608738827303,56.025347972672556,7.932034363329842,164.7515728915671,amandier
50,39,78,28.02679162705919,57.13549049260998,7.971713301941357,229.97966636402646,amandier
60,41,67,28.62879284099225,46.19784636873385,8.344589098191918,214.09378358773512,amandier
56,45,78,24.094479376273092,58.144709548732635,8.008585856263588,151.5432750670167,amandier
53,41,66,23.759383754032932,53.02309133638133,8.413618683184513,268.6230570499479,amandier
47,47,69,23.391308154847028,46.05757433352386,8.206026941530645,243.56029428990888,amandier
51,43,76,21.290367878104366,52.89779171599854,8.077015804356703,173.44627587661475,amandier
47,46,76,23.12128276878106,45.1889255725414,7.867204862554306,188.62250849250054,amandier
48,39,65,20.86862907986183,55.52570451099143,7.836849478839013,157.7101563241426,amandier
51,47,75,20.708717006548735,53.97273668313004,7.985083008550752,218.59117938903202,amandier
57,41,64,22.130573507330062,54.2413848172499,8.062672486015835,277.94514092341325,amandier
60,44,79,28.28667143533594,57.34332102440253,7.932209130733998,241.148347079865,amandier
55,40,76,22.63069713833541,53.64121318521741,8.287506454891549,171.40154205350396,amandier
60,48,65,21.044823953078346,48.5627418089109,8.065930365625892,211.8678225715161,amandier
59,46,68,25.62632595867388,47.02073596304589,7.90564118789947,253.0480734133015,amandier
52,42,75,21.889298137649522,57.891518742503266,7.97937844672235,199.4253497367731,amandier
61,35,77,26.836995457246207,45.29524823072121,8.314949862007955,213.31208526711112,amandier
48,35,68,27.155628273322325,55.8236478912754,7.997677977074079,258.5898399115985,amandier
60,40,64,26.89896003313361,58.2599666530678,7.944890412100084,269.3651106000214,amandier
60,39,75,23.96356171967475,46.16758729665771,8.061544256464908,239.5397770746897,amandier
47,42,69,20.077839702689673,56.29472425944175,7.874457716469671,160.70538871535712,amandier
58,41,79,20.99726203853368,50.44986713353515,8.150945695543623,155.64163321521292,amandier
49,47,65,28.31990053110347,53.577724933356684,8.208722876360433,177.27080379128407,amandier
55,41,67,25.16664259843874,56.040260525480036,8.189791089194193,270.77271514318414,amandier
49,48,65,21.794452375808532,45.381310277692876,7.827586674703273,226.37662232548126,amandier
56,49,70,25.323102633799106,46.13807461836071,8.28875081744613,231.09038478461088,amandier
55,38,69,26.42308955791018,49.141291327338934,7.95221334380539,183.04310285973548,amandier
57,46,74,29.391086983102404,55.07617260716225,7.852322132545421,209.8890465526774,amandier
56,46,61,29.888757121375434,59.23604090468132,7.854792136510913,271.34373165844215,amandier
57,47,62,22.2569467439043,45.3139804423811,8.222880937486664,237.19139963896617,amandier
53,41,75,25.931559955271343,47.80099491146056,8.042164662504241,195.23592660017815,amandier
56,48,77,20.440922163975323,50.90981261569583,8.091474519099345,208.61795396456404,amandier
56,42,78,21.156752236481164,59.19396739504623,8.313353060312465,232.87484438144122,amandier
46,39,60,21.069198643798213,52.57131485348312,8.287963796782531,226.28665785956326,amandier
59,38,67,25.821807361446396,48.73224473007333,8.262863368283305,242.28765595134905,amandier
45,44,63,24.961759261011153,57.3708474611538,8.081509467290777,163.31128016311294,amandier
46,35,71,23.8015014195767,50.05856626253763,8.302555916535798,246.56679520603257,amandier
54,37,75,25.476119841428094,47.16772835860425,7.8937588535800005,272.6925555970345,amandier
48,40,67,26.598027014003165,51.689209579808605,7.95726249007355,244.49226358231482,amandier
50,47,73,29.14751831425403,45.966076740225645,7.838526396224901,174.3555542961155,amandier
56,43,63,27.72497846096314,47.564173403513784,7.830733229541446,234.9808300776603,amandier
49,49,77,20.226044393592268,48.65764094949158,7.906801957011665,261.694575033804,amandier
57,42,70,29.719245507023352,57.75401091503886,8.294458140295216,187.7622646990231,amandier
51,46,74,24.709208264176354,58.76771134230528,8.070947119373905,223.14332964225292,amandier
63,48,75,28.722045289988948,45.71374788819168,8.069829304289815,170.57129643598415,amandier
49,36,74,22.94865628069697,58.70119407246048,7.99288966908486,254.1052343079882,amandier
50,47,69,24.37777271889569,45.32440488692691,8.13851513367303,215.13615911327437,amandier
54,36,71,25.078501431374814,47.433533222108665,8.091444649157502,258.2876697107969,amandier
51,47,64,22.873303332276492,47.42843415078538,7.974506745003228,179.23528142931912,amandier
59,44,66,26.41675710161496,57.25888903481284,8.192169024648138,183.15047482513984,amandier
47,43,76,27.4460367900338,45.712766358106656,7.953506697753381,241.81022480913165,amandier
63,37,65,26.98074338478649,50.81928252982338,7.911939271516889,201.75943415797786,amandier
46,49,71,20.687509520886774,52.61091140767441,8.030243844747506,216.08052025597027,amandier
61,38,73,28.19868147527005,53.309126007819565,8.115407744971282,187.11825932299416,amandier
58,49,62,20.100711348322832,49.121853966326995,7.876579947822234,235.7767095501413,amandier
59,36,73,24.269053206363036,53.28027258443477,7.961659165219121,246.65532965127977,amandier
55,35,67,22.067605240697617,47.995281392522685,8.154458816356547,237.34596203272844,amandier
58,40,75,20.02632155579588,51.76355479639722,8.046702912077189,222.13827839730317,amandier
62,40,68,26.476700027119755,51.326324704262944,7.9027611422277975,212.26921137311035,amandier
50,39,78,22.71860726725916,47.54557858732868,8.302922124826217,250.11157406303064,amandier
54,36,75,27.359353919374456,47.07413291516713,8.476324617384176,256.73415312253604,amandier
50,46,63,21.383785625419183,56.222426985430445,8.128757979866137,251.78144245618273,amandier
50,37,77,27.265857658264533,52.65090342816215,8.235373836891684,201.3963464119798,amandier
52,40,63,24.57461646585822,52.76518002346436,8.382276882870189,235.7192607181904,amandier
58,49,72,29.310192758797044,57.62124654038025,8.253212846625873,194.39592438892566,amandier
56,37,63,29.852699881009016,48.71259192854706,7.855759088651621,159.0859355454332,amandier
53,43,68,20.01931914291505,55.88656570436666,8.259945627773062,245.19954498853056,amandier
55,45,67,26.340550560109833,56.413372094418605,8.490219549737501,173.45509687057816,amandier
62,35,70,22.71359035191137,47.7781126746584,8.27691922974352,219.34133589588458,amandier
62,42,73,29.951594102001213,50.98663949336139,8.230780528296467,197.48174620999833,amandier
56,43,79,29.378869760948835,53.13538425738482,8.337879950264146,161.5968526462053,amandier
52,35,76,20.78818077242784,56.44498346567913,8.209203530926056,154.9553718745039,amandier
53,48,79,25.731492479812456,58.886275395829585,8.251741936275426,203.9156543288992,amandier
48,35,73,27.761714920402238,59.57226322563466,8.126475532152266,189.69591776121268,amandier
54,37,66,26.252115338575152,59.79573257443339,8.173512811077286,164.70374834522357,amandier
58,36,67,20.83201816508935,49.400942171786774,8.41446335902629,249.4352008214885,amandier
47,44,63,22.746874939874168,54.72968488593094,8.305087717815423,262.1721350268067,amandier
45,39,68,34.799861072871096,53.2325008670655,8.07486949515807,139.8006437503815,figuier_barbarie
30,26,64,33.954127111942185,42.43850602995218,8.495516448590324,111.88525784762372,figuier_barbarie
43,37,50,32.892437893521304,45.37761446793001,7.618345333717878,199.6450505100089,figuier_barbarie
44,34,63,27.94039710039999,50.653650128908886,7.615399858280828,140.68092913568495,figuier_barbarie
46,33,68,25.067855529768277,40.65184369451756,8.403980009055841,152.75637213568055,figuier_barbarie
41,31,63,33.63028779250285,47.22074067622641,7.578527185941573,156.0539352416771,figuier_barbarie
42,31,55,29.0032148248728,45.49740368741745,8.059574841955873,166.55094087572132,figuier_barbarie
36,33,54,29.2782345663825,42.962294224780486,8.410797911048867,117.45839846763603,figuier_barbarie
47,33,68,30.797798425694157,42.577853046256976,7.76162480629183,149.63036034864766,figuier_barbarie
40,25,51,30.74574503473017,52.334120672093874,8.06266954068431,196.438925665726,figuier_barbarie
45,32,68,31.73391479029835,53.36923997241626,8.303884708735254,118.40410348214468,figuier_barbarie
45,37,61,25.842705591807654,52.17792549748876,8.21890694460479,172.96066492353424,figuier_barbarie
45,37,58,27.202438774028607,52.93314461129859,8.24273072945409,141.4308312334173,figuier_barbarie
43,27,61,30.583844775702218,53.76023352260123,7.891479730334016,184.4950377272604,figuier_barbarie
49,38,69,28.70089280069971,40.27507583515975,7.627623186237753,175.42313233495486,figuier_barbarie
31,38,61,27.12027850502229,40.443129529172396,7.933935249631373,127.78328995646542,figuier_barbarie
46,32,50,31.140907379757017,47.97866045321953,7.591850337229201,144.5018683725355,figuier_barbarie
44,25,58,32.76403322022103,44.67008864394125,8.067776956431878,198.15790297645944,figuier_barbarie
47,31,64,32.86928105896662,49.298469276405214,7.582735083062241,182.39803891570654,figuier_barbarie
43,25,61,25.53898290393789,40.182697531248124,8.161338113836212,128.93524102222463,figuier_barbarie
44,32,53,27.69796057892364,47.671546094523805,7.940148447224132,151.24285513766563,figuier_barbarie
48,39,69,32.97155105815832,46.642752962128164,7.818469425602306,172.32294586055346,figuier_barbarie
34,33,69,34.776744141287075,51.80000423312444,8.269933435948687,185.74852537362202,figuier_barbarie
35,36,62,30.997190111102775,42.66358003947426,7.803733089088546,133.67926110821068,figuier_barbarie
39,35,51,34.3249177977768,51.25138619280459,8.34295039017681,147.0095958451516,figuier_barbarie
31,29,68,28.53905667211817,49.049883484668975,7.81200130610845,190.98236408320605,figuier_barbarie
48,30,65,27.199994722366252,47.18824386150274,8.175404437135294,132.3629124580479,figuier_barbarie
36,33,52,28.251329284002644,47.066655324966305,8.318737990454652,112.46142077075211,figuier_barbarie
46,38,67,29.354655250719784,43.75369487894405,8.186938355666703,174.26607186564212,figuier_barbarie
47,29,65,31.07266670101488,47.14936240762943,8.365700992324003,103.21095804820582,figuier_barbarie
46,27,61,25.53969761427392,51.44454083063535,8.20350814408834,159.79109922633324,figuier_barbarie
43,35,51,30.03209416751543,40.21119494924336,7.506957587303291,124.01266204515198,figuier_barbarie
43,38,59,26.770432945283975,40.427800372579725,8.409304146406049,100.82231313888916,figuier_barbarie
31,35,65,34.122296219996,53.391939093848286,8.153901146369257,167.2234149800605,figuier_barbarie
46,35,51,33.95106225730092,49.88866805576308,7.844786928654536,189.3648649090481,figuier_barbarie
30,28,62,25.997309723438825,53.82933445199125,7.640770457771214,122.48968057304073,figuier_barbarie
37,35,63,27.32133912800156,40.01414563791236,8.257150580307439,198.52073259110938,figuier_barbarie
45,37,69,31.995444737655465,46.98655293246891,8.01203161869149,113.6918823995663,figuier_barbarie
42,38,65,33.212002033499544,53.7213085200694,8.036923261420117,172.7764040512944,figuier_barbarie
47,32,64,29.527681295114007,43.64909626706048,8.377374520541391,174.29087199537224,figuier_barbarie
32,39,68,34.90374429578863,42.882590998216735,7.586747767803974,133.70027913372584,figuier_barbarie
48,31,56,27.02656921990431,46.632311706798745,7.556840570712389,197.84944646717906,figuier_barbarie
39,33,64,32.18992475398061,51.503933895237395,7.91611854443186,101.69098132563671,figuier_barbarie
46,26,69,32.57295572071193,43.405019490076306,7.721276591066184,116.1416987687574,figuier_barbarie
41,33,63,34.65442220738711,46.24391499040112,7.765499217218283,130.2592152664116,figuier_barbarie
33,25,67,34.72095993212311,49.26335969814428,8.481415721833663,133.7755987132229,figuier_barbarie
49,30,64,27.61200171273913,47.67853181904436,7.819618125508072,116.76215638405844,figuier_barbarie
46,37,68,27.848561309607597,40.36360388533585,8.125019454168104,125.2568559137687,figuier_barbarie
46,26,55,34.15927746103781,54.371841932194194,7.510526046309701,199.03742093546373,figuier_barbarie
45,31,60,25.729683329256876,52.31689156727769,7.9930351215402045,184.6783027168829,figuier_barbarie
35,33,56,27.00766729059335,41.61342087655651,7.940127696546327,112.33058053214248,figuier_barbarie
41,28,69,31.786494371828667,40.977996500592255,7.807432532547837,128.79786079325004,figuier_barbarie
